gauge,year,month,day,tmax,tmin
83589,1999,2,6,34.8,
83589,1999,2,6,,19.1
83589,1999,2,7,32.0,
83589,1999,2,7,,20.4
83589,1999,2,8,35.1,
83589,1999,2,8,,17.3
83589,1999,2,9,35.6,
83589,1999,2,9,,20.6
83589,1999,2,10,36.5,
83589,1999,2,10,,21.6
83589,1999,2,11,38.0,
83589,1999,2,11,,21.2
83589,1999,2,12,33.6,
83589,1999,2,12,,21.4
83589,1999,2,13,32.8,
83589,1999,2,13,,23.9
83589,1999,2,14,32.9,
83589,1999,2,14,,21.8
83589,1999,2,15,34.0,
83589,1999,2,15,,18.6
83589,1999,2,16,32.8,
83589,1999,2,16,,18.6
83589,1999,2,17,32.8,
83589,1999,2,17,,19.0
83589,1999,2,18,32.8,
83589,1999,2,18,,20.6
83589,1999,2,19,33.8,
83589,1999,2,19,,18.9
83589,1999,2,20,32.6,
83589,1999,2,20,,19.4
83589,1999,2,21,32.8,
83589,1999,2,21,,22.2
83589,1999,2,22,32.6,
83589,1999,2,22,,21.0
83589,1999,2,23,26.1,
83589,1999,2,23,,21.4
83589,1999,2,24,31.6,
83589,1999,2,24,,21.6
83589,1999,2,25,29.2,
83589,1999,2,25,,21.9
83589,1999,2,26,28.0,
83589,1999,2,26,,22.2
83589,1999,2,27,30.5,
83589,1999,2,27,,22.0
83589,1999,2,28,29.3,
83589,1999,2,28,,21.9
83589,1999,3,1,28.9,
83589,1999,3,1,,22.2
83589,1999,3,2,27.3,
83589,1999,3,2,,21.9
83589,1999,3,3,30.4,
83589,1999,3,3,,21.4
83589,1999,3,4,32.4,
83589,1999,3,4,,21.9
83589,1999,3,5,33.6,
83589,1999,3,5,,20.6
83589,1999,3,6,33.0,
83589,1999,3,6,,22.0
83589,1999,3,7,27.4,
83589,1999,3,7,,22.5
83589,1999,3,8,32.6,
83589,1999,3,8,,22.0
83589,1999,3,9,33.2,
83589,1999,3,9,,20.5
83589,1999,3,10,30.5,
83589,1999,3,10,,22.1
83589,1999,3,11,29.6,
83589,1999,3,11,,21.4
83589,1999,3,12,32.6,
83589,1999,3,12,,21.0
83589,1999,3,13,29.5,
83589,1999,3,13,,22.2
83589,1999,3,14,29.0,
83589,1999,3,14,,21.5
83589,1999,3,15,29.1,
83589,1999,3,15,,21.3
83589,1999,3,16,30.8,
83589,1999,3,16,,20.7
83589,1999,3,17,31.8,
83589,1999,3,17,,21.7
83589,1999,3,18,31.6,
83589,1999,3,18,,20.4
83589,1999,3,19,31.3,
83589,1999,3,19,,21.1
83589,1999,3,20,29.3,
83589,1999,3,20,,19.7
83589,1999,3,21,31.4,
83589,1999,3,21,,19.2
83589,1999,3,22,33.8,
83589,1999,3,22,,19.4
83589,1999,3,23,31.9,
83589,1999,3,23,,20.3
83589,1999,3,24,31.7,
83589,1999,3,24,,19.2
83589,1999,3,25,33.6,
83589,1999,3,25,,20.9
83589,1999,3,26,34.3,
83589,1999,3,26,,20.8
83589,1999,3,27,34.5,
83589,1999,3,27,,21.6
83589,1999,3,28,34.4,
83589,1999,3,28,,20.1
83589,1999,3,29,36.4,
83589,1999,3,29,,19.7
83589,1999,3,30,35.8,
83589,1999,3,30,,21.4
83589,1999,3,31,32.6,
83589,1999,3,31,,21.3
83589,1999,4,1,31.8,
83589,1999,4,1,,18.1
83589,1999,4,2,30.4,
83589,1999,4,2,,16.5
83589,1999,4,3,33.5,
83589,1999,4,3,,19.3
83589,1999,4,4,33.6,
83589,1999,4,4,,18.4
83589,1999,4,5,31.9,
83589,1999,4,5,,20.2
83589,1999,4,6,29.1,
83589,1999,4,6,,20.6
83589,1999,4,7,33.0,
83589,1999,4,7,,20.6
83589,1999,4,8,33.4,
83589,1999,4,8,,19.9
83589,1999,4,9,32.2,
83589,1999,4,9,,20.4
83589,1999,4,10,28.8,
83589,1999,4,10,,21.2
83589,1999,4,11,28.0,
83589,1999,4,11,,20.3
83589,1999,4,12,28.5,
83589,1999,4,12,,15.2
83589,1999,4,13,30.6,
83589,1999,4,13,,17.5
83589,1999,4,14,34.0,
83589,1999,4,14,,17.3
83589,1999,4,15,33.6,
83589,1999,4,15,,18.5
83589,1999,4,16,32.8,
83589,1999,4,16,,18.6
83589,1999,4,17,33.6,
83589,1999,4,17,,20.8
83589,1999,4,18,30.6,
83589,1999,4,18,,21.7
83589,1999,4,19,30.4,
83589,1999,4,19,,22.4
83589,1999,4,20,31.1,
83589,1999,4,20,,23.2
83589,1999,4,21,32.0,
83589,1999,4,21,,20.4
83589,1999,4,22,31.7,
83589,1999,4,22,,18.9
83589,1999,4,23,30.8,
83589,1999,4,23,,21.3
83589,1999,4,24,28.0,
83589,1999,4,24,,19.9
83589,1999,4,25,29.0,
83589,1999,4,25,,17.7
83589,1999,4,26,30.6,
83589,1999,4,26,,16.5
83589,1999,4,27,30.6,
83589,1999,4,27,,18.2
83589,1999,4,28,25.4,
83589,1999,4,28,,16.8
83589,1999,4,29,26.4,
83589,1999,4,29,,18.2
83589,1999,4,30,28.3,
83589,1999,4,30,,17.1
83589,1999,5,1,29.8,
83589,1999,5,1,,20.0
83589,1999,5,2,30.0,
83589,1999,5,2,,17.3
83589,1999,5,3,29.2,
83589,1999,5,3,,17.2
83589,1999,5,4,29.6,
83589,1999,5,4,,15.2
83589,1999,5,5,28.9,
83589,1999,5,5,,15.4
83589,1999,5,6,31.8,
83589,1999,5,6,,15.6
83589,1999,5,7,31.7,
83589,1999,5,7,,18.4
83589,1999,5,8,30.2,
83589,1999,5,8,,20.3
83589,1999,5,9,23.4,
83589,1999,5,9,,21.3
83589,1999,5,10,26.4,
83589,1999,5,10,,19.1
83589,1999,5,11,29.8,
83589,1999,5,11,,16.3
83589,1999,5,12,31.8,
83589,1999,5,12,,16.6
83589,1999,5,13,32.2,
83589,1999,5,13,,15.1
83589,1999,5,14,26.9,
83589,1999,5,14,,16.3
83589,1999,5,15,26.2,
83589,1999,5,15,,14.5
83589,1999,5,16,26.2,
83589,1999,5,16,,9.6
83589,1999,5,17,26.6,
83589,1999,5,17,,13.3
83589,1999,5,18,29.9,
83589,1999,5,18,,11.9
83589,1999,5,19,31.4,
83589,1999,5,19,,12.3
83589,1999,5,20,30.1,
83589,1999,5,20,,12.1
83589,1999,5,21,29.0,
83589,1999,5,21,,9.1
83589,1999,5,22,29.5,
83589,1999,5,22,,4.6
83589,1999,5,23,25.9,
83589,1999,5,23,,7.5
83589,1999,5,24,26.2,
83589,1999,5,24,,12.3
83589,1999,5,25,29.6,
83589,1999,5,25,,13.2
83589,1999,5,26,26.9,
83589,1999,5,26,,15.4
83589,1999,5,27,30.3,
83589,1999,5,27,,11.8
83589,1999,5,28,30.7,
83589,1999,5,28,,13.6
83589,1999,5,29,27.8,
83589,1999,5,29,,13.5
83589,1999,5,30,31.7,
83589,1999,5,30,,13.8
83589,1999,5,31,27.1,
83589,1999,5,31,,13.9
83589,1999,6,1,23.5,
83589,1999,6,1,,12.3
83589,1999,6,2,28.2,
83589,1999,6,2,,15.7
83589,1999,6,3,27.4,
83589,1999,6,3,,12.2
83589,1999,6,4,29.9,
83589,1999,6,4,,11.6
83589,1999,6,5,28.9,
83589,1999,6,5,,11.3
83589,1999,6,6,29.9,
83589,1999,6,6,,13.0
83589,1999,6,7,24.1,
83589,1999,6,7,,14.0
83589,1999,6,8,27.1,
83589,1999,6,8,,14.5
83589,1999,6,9,25.1,
83589,1999,6,9,,17.5
83589,1999,6,10,24.9,
83589,1999,6,10,,17.1
83589,1999,6,11,,
83589,1999,6,11,,13.5
83589,1999,6,12,,
83589,1999,6,12,,13.3
83589,1999,6,13,,
83589,1999,6,13,,14.6
83589,1999,6,14,,
83589,1999,6,14,,15.6
83589,1999,6,15,,
83589,1999,6,15,,13.4
83589,1999,6,16,,
83589,1999,6,16,,15.7
83589,1999,6,17,,
83589,1999,6,17,,13.5
83589,1999,6,18,,
83589,1999,6,18,,11.7
83589,1999,6,19,,
83589,1999,6,19,,13.7
83589,1999,6,20,,
83589,1999,6,20,,10.7
83589,1999,6,21,,
83589,1999,6,21,,15.6
83589,1999,6,22,,
83589,1999,6,22,,15.5
83589,1999,6,23,,
83589,1999,6,23,,9.1
83589,1999,6,24,,
83589,1999,6,24,,10.3
83589,1999,6,25,,
83589,1999,6,25,,11.7
83589,1999,6,26,,
83589,1999,6,26,,13.0
83589,1999,6,27,,
83589,1999,6,27,,15.3
83589,1999,6,28,,
83589,1999,6,28,,14.1
83589,1999,6,29,,
83589,1999,6,29,,13.7
83589,1999,6,30,,
83589,1999,6,30,,11.4
83589,1999,7,1,,
83589,1999,7,1,,14.3
83589,1999,7,2,,
83589,1999,7,2,,18.4
83589,1999,7,3,,
83589,1999,7,3,,14.2
83589,1999,7,4,,
83589,1999,7,4,,15.9
83589,1999,7,5,,
83589,1999,7,5,,15.0
83589,1999,7,6,,
83589,1999,7,6,,20.9
83589,1999,7,7,,
83589,1999,7,7,,18.6
83589,1999,7,8,,
83589,1999,7,8,,13.7
83589,1999,7,9,,
83589,1999,7,9,,12.9
83589,1999,7,10,,
83589,1999,7,10,,14.9
83589,1999,7,11,,
83589,1999,7,11,,15.7
83589,1999,7,12,,
83589,1999,7,12,,15.6
83589,1999,7,13,,
83589,1999,7,13,,13.3
83589,1999,7,14,,
83589,1999,7,14,,15.6
83589,1999,7,15,,
83589,1999,7,15,,18.0
83589,1999,7,16,,
83589,1999,7,16,,18.0
83589,1999,7,17,27.0,
83589,1999,7,17,,18.4
83589,1999,7,18,28.8,
83589,1999,7,18,,16.4
83589,1999,7,19,27.4,
83589,1999,7,19,,17.8
83589,1999,7,20,27.5,
83589,1999,7,20,,13.8
83589,1999,7,21,30.5,
83589,1999,7,21,,11.8
83589,1999,7,22,30.6,
83589,1999,7,22,,11.2
83589,1999,7,23,27.4,
83589,1999,7,23,,12.0
83589,1999,7,24,28.0,
83589,1999,7,24,,12.5
83589,1999,7,25,29.2,
83589,1999,7,25,,11.1
83589,1999,7,26,30.0,
83589,1999,7,26,,11.8
83589,1999,7,27,28.1,
83589,1999,7,27,,12.5
83589,1999,7,28,31.2,
83589,1999,7,28,,11.9
83589,1999,7,29,27.6,
83589,1999,7,29,,14.0
83589,1999,7,30,29.1,
83589,1999,7,30,,13.2
83589,1999,7,31,30.0,
83589,1999,7,31,,9.8
83589,1999,8,1,27.2,
83589,1999,8,1,,15.5
83589,1999,8,2,27.0,
83589,1999,8,2,,10.7
83589,1999,8,3,28.8,
83589,1999,8,3,,8.7
83589,1999,8,4,26.3,
83589,1999,8,4,,12.6
83589,1999,8,5,24.7,
83589,1999,8,5,,10.0
83589,1999,8,6,26.4,
83589,1999,8,6,,7.0
83589,1999,8,7,28.0,
83589,1999,8,7,,9.1
83589,1999,8,8,31.6,
83589,1999,8,8,,7.7
83589,1999,8,9,27.6,
83589,1999,8,9,,10.3
83589,1999,8,10,28.3,
83589,1999,8,10,,11.6
83589,1999,8,11,31.3,
83589,1999,8,11,,8.7
83589,1999,8,12,31.2,
83589,1999,8,12,,7.5
83589,1999,8,13,32.4,
83589,1999,8,13,,7.7
83589,1999,8,14,34.6,
83589,1999,8,14,,8.3
83589,1999,8,15,29.8,
83589,1999,8,15,,14.0
83589,1999,8,16,18.4,
83589,1999,8,16,,13.0
83589,1999,8,17,18.0,
83589,1999,8,17,,12.9
83589,1999,8,18,23.6,
83589,1999,8,18,,9.4
83589,1999,8,19,28.8,
83589,1999,8,19,,10.0
83589,1999,8,20,23.6,
83589,1999,8,20,,10.4
83589,1999,8,21,26.3,
83589,1999,8,21,,15.1
83589,1999,8,22,28.2,
83589,1999,8,22,,13.4
83589,1999,8,23,28.6,
83589,1999,8,23,,10.6
83589,1999,8,24,28.8,
83589,1999,8,24,,7.2
83589,1999,8,25,28.7,
83589,1999,8,25,,9.0
83589,1999,8,26,29.7,
83589,1999,8,26,,11.6
83589,1999,8,27,32.3,
83589,1999,8,27,,11.5
83589,1999,8,28,34.2,
83589,1999,8,28,,13.1
83589,1999,8,29,34.7,
83589,1999,8,29,,12.4
83589,1999,8,30,34.0,
83589,1999,8,30,,12.0
83589,1999,8,31,31.1,
83589,1999,8,31,,12.1
83589,1999,9,1,31.4,
83589,1999,9,1,,10.0
83589,1999,9,2,31.6,
83589,1999,9,2,,9.3
83589,1999,9,3,32.6,
83589,1999,9,3,,10.3
83589,1999,9,4,33.5,
83589,1999,9,4,,10.2
83589,1999,9,5,32.2,
83589,1999,9,5,,11.7
83589,1999,9,6,31.6,
83589,1999,9,6,,14.9
83589,1999,9,7,32.6,
83589,1999,9,7,,12.0
83589,1999,9,8,34.3,
83589,1999,9,8,,11.7
83589,1999,9,9,33.5,
83589,1999,9,9,,13.3
83589,1999,9,10,29.1,
83589,1999,9,10,,16.7
83589,1999,9,11,28.9,
83589,1999,9,11,,20.7
83589,1999,9,12,29.1,
83589,1999,9,12,,19.9
83589,1999,9,13,33.2,
83589,1999,9,13,,21.3
83589,1999,9,14,31.9,
83589,1999,9,14,,17.8
83589,1999,9,15,29.1,
83589,1999,9,15,,18.7
83589,1999,9,16,31.1,
83589,1999,9,16,,18.4
83589,1999,9,17,27.9,
83589,1999,9,17,,21.8
83589,1999,9,18,25.1,
83589,1999,9,18,,20.5
83589,1999,9,19,31.2,
83589,1999,9,19,,20.9
83589,1999,9,20,31.3,
83589,1999,9,20,,14.6
83589,1999,9,21,32.0,
83589,1999,9,21,,16.7
83589,1999,9,22,25.1,
83589,1999,9,22,,14.6
83589,1999,9,23,28.8,
83589,1999,9,23,,18.0
83589,1999,9,24,28.3,
83589,1999,9,24,,14.9
83589,1999,9,25,28.4,
83589,1999,9,25,,8.0
83589,1999,9,26,32.1,
83589,1999,9,26,,8.7
83589,1999,9,27,35.4,
83589,1999,9,27,,10.7
83589,1999,9,28,34.3,
83589,1999,9,28,,13.5
83589,1999,9,29,37.5,
83589,1999,9,29,,14.7
83589,1999,9,30,33.9,
83589,1999,9,30,,17.0
83589,1999,10,1,32.0,
83589,1999,10,1,,22.8
83589,1999,10,2,37.7,
83589,1999,10,2,,18.6
83589,1999,10,3,27.2,
83589,1999,10,3,,21.8
83589,1999,10,4,24.4,
83589,1999,10,4,,19.3
83589,1999,10,5,21.8,
83589,1999,10,5,,17.6
83589,1999,10,6,26.6,
83589,1999,10,6,,17.0
83589,1999,10,7,25.4,
83589,1999,10,7,,17.0
83589,1999,10,8,32.7,
83589,1999,10,8,,11.4
83589,1999,10,9,35.9,
83589,1999,10,9,,16.0
83589,1999,10,10,35.7,
83589,1999,10,10,,17.8
83589,1999,10,11,27.9,
83589,1999,10,11,,23.0
83589,1999,10,12,27.0,
83589,1999,10,12,,22.0
83589,1999,10,13,29.3,
83589,1999,10,13,,19.8
83589,1999,10,14,32.8,
83589,1999,10,14,,14.5
83589,1999,10,15,35.4,
83589,1999,10,15,,12.2
83589,1999,10,16,38.2,
83589,1999,10,16,,12.3
83589,1999,10,17,39.3,
83589,1999,10,17,,16.3
83589,1999,10,18,36.1,
83589,1999,10,18,,21.9
83589,1999,10,19,28.7,
83589,1999,10,19,,22.3
83589,1999,10,20,29.8,
83589,1999,10,20,,21.7
83589,1999,10,21,32.4,
83589,1999,10,21,,19.9
83589,1999,10,22,32.1,
83589,1999,10,22,,21.6
83589,1999,10,23,32.6,
83589,1999,10,23,,18.6
83589,1999,10,24,32.8,
83589,1999,10,24,,20.2
83589,1999,10,25,30.6,
83589,1999,10,25,,21.0
83589,1999,10,26,24.2,
83589,1999,10,26,,18.5
83589,1999,10,27,22.2,
83589,1999,10,27,,18.5
83589,1999,10,28,24.7,
83589,1999,10,28,,18.9
83589,1999,10,29,29.3,
83589,1999,10,29,,19.9
83589,1999,10,30,32.0,
83589,1999,10,30,,21.6
83589,1999,10,31,28.2,
83589,1999,10,31,,18.8
83589,1999,11,1,27.3,
83589,1999,11,1,,17.4
83589,1999,11,2,29.7,
83589,1999,11,2,,14.7
83589,1999,11,3,31.3,
83589,1999,11,3,,18.1
83589,1999,11,4,34.7,
83589,1999,11,4,,14.2
83589,1999,11,5,35.9,
83589,1999,11,5,,17.6
83589,1999,11,6,29.5,
