,days_over,return_period
7875,0.0,1
7876,0.0,1
7877,0.0,1
7878,0.0,1
7879,0.0,1
7880,0.0,1
7881,0.0,1
7882,0.0,1
7883,0.0,1
7884,0.0,1
7885,4.0,21
7886,13.0,555
7887,4.0,21
7888,0.0,1
7889,1.0,3
7890,0.0,1
7891,0.0,1
7892,0.0,1
7893,0.0,1
7894,0.0,1
7895,0.0,1
7896,0.0,1
7897,0.0,1
7898,0.0,1
7899,0.0,1
7900,0.0,1
7901,0.0,1
7902,0.0,1
7903,0.0,1
7904,0.0,1
7905,0.0,1
7906,0.0,1
7907,0.0,1
7908,0.0,1
7909,0.0,1
7910,1.0,3
7911,0.0,1
7912,0.0,1
7913,0.0,1
7914,3.0,12
7915,0.0,1
7916,0.0,1
7917,0.0,1
7918,0.0,1
7919,0.0,1
7920,0.0,1
7921,0.0,1
7922,0.0,1
7923,0.0,1
7924,0.0,1
7925,3.0,12
7926,0.0,1
7927,0.0,1
7928,1.0,3
7929,0.0,1
7930,0.0,1
7931,1.0,3
7932,0.0,1
7933,0.0,1
7934,6.0,52
7935,0.0,1
7936,3.0,12
7937,0.0,1
7938,0.0,1
7939,0.0,1
7940,1.0,3
7941,5.0,33
7942,4.0,21
7943,3.0,12
7944,0.0,1
7945,1.0,3
7946,8.0,108
7947,2.0,6
7948,0.0,1
7949,0.0,1
7950,0.0,1
7951,1.0,3
7952,4.0,21
7953,0.0,1
7954,0.0,1
7955,0.0,1
7956,0.0,1
7957,0.0,1
7958,0.0,1
7959,0.0,1
7960,0.0,1
7961,0.0,1
7962,1.0,3
7963,2.0,6
7964,2.0,6
7965,0.0,1
7966,0.0,1
7967,0.0,1
7968,4.0,21
7969,1.0,3
7970,0.0,1
7971,0.0,1
7972,0.0,1
7973,1.0,3
7974,0.0,1
7975,0.0,1
7976,0.0,1
7977,0.0,1
7978,4.0,21
7979,0.0,1
7980,4.0,21
7981,0.0,1
7982,1.0,3
7983,0.0,1
7984,2.0,6
7985,0.0,1
7986,0.0,1
7987,1.0,3
7988,0.0,1
7989,2.0,6
7990,0.0,1
7991,0.0,1
7992,0.0,1
7993,0.0,1
7994,1.0,3
7995,0.0,1
7996,0.0,1
7997,0.0,1
7998,2.0,6
7999,0.0,1
8000,1.0,3
8001,1.0,3
8002,0.0,1
8003,2.0,6
8004,0.0,1
8005,0.0,1
8006,1.0,3
8007,0.0,1
8008,1.0,3
8009,0.0,1
8010,0.0,1
8011,1.0,3
8012,0.0,1
8013,0.0,1
8014,4.0,21
8015,1.0,3
8016,1.0,3
8017,0.0,1
8018,0.0,1
8019,2.0,6
8020,0.0,1
8021,0.0,1
8022,0.0,1
8023,0.0,1
8024,4.0,21
8025,3.0,12
8026,3.0,12
8027,0.0,1
8028,0.0,1
8029,0.0,1
8030,0.0,1
8031,0.0,1
8032,1.0,3
8033,0.0,1
8034,1.0,3
8035,0.0,1
8036,0.0,1
8037,0.0,1
8038,0.0,1
8039,3.0,12
8040,0.0,1
8041,0.0,1
8042,2.0,6
8043,0.0,1
8044,2.0,6
8045,0.0,1
8046,0.0,1
8047,0.0,1
8048,2.0,6
8049,0.0,1
8050,0.0,1
8051,1.0,3
8052,1.0,3
8053,1.0,3
8054,1.0,3
8055,0.0,1
8056,0.0,1
8057,0.0,1
8058,0.0,1
8059,0.0,1
8060,0.0,1
8061,0.0,1
8062,0.0,1
8063,3.0,12
8064,0.0,1
8065,6.0,52
8066,0.0,1
8067,2.0,6
8068,0.0,1
8069,0.0,1
8070,0.0,1
8071,0.0,1
8072,2.0,6
8073,2.0,6
8074,0.0,1
8075,3.0,12
8076,0.0,1
8077,1.0,3
8078,4.0,21
8079,0.0,1
8080,0.0,1
8081,0.0,1
8082,6.0,52
8083,1.0,3
8084,0.0,1
8085,3.0,12
8086,0.0,1
8087,3.0,12
8088,0.0,1
8089,0.0,1
8090,1.0,3
8091,3.0,12
8092,0.0,1
8093,0.0,1
8094,1.0,3
8095,0.0,1
8096,0.0,1
8097,0.0,1
8098,0.0,1
8099,0.0,1
8100,0.0,1
8101,0.0,1
8102,4.0,21
8103,0.0,1
8104,0.0,1
8105,0.0,1
8106,0.0,1
8107,0.0,1
8108,0.0,1
8109,0.0,1
8110,0.0,1
8111,0.0,1
8112,0.0,1
8113,0.0,1
8114,4.0,21
8115,0.0,1
8116,0.0,1
8117,0.0,1
8118,0.0,1
8119,0.0,1
8120,3.0,12
8121,0.0,1
8122,0.0,1
8123,1.0,3
8124,0.0,1
8125,1.0,3
8126,0.0,1
8127,2.0,6
8128,0.0,1
8129,0.0,1
8130,0.0,1
8131,0.0,1
8132,0.0,1
8133,1.0,3
8134,2.0,6
8135,1.0,3
8136,1.0,3
8137,1.0,3
8138,1.0,3
8139,0.0,1
8140,0.0,1
8141,0.0,1
8142,0.0,1
8143,0.0,1
8144,0.0,1
8145,1.0,3
8146,0.0,1
8147,0.0,1
8148,0.0,1
8149,0.0,1
8150,1.0,3
8151,0.0,1
8152,0.0,1
8153,0.0,1
8154,1.0,3
8155,0.0,1
8156,0.0,1
8157,0.0,1
8158,4.0,21
8159,0.0,1
8160,0.0,1
8161,0.0,1
8162,2.0,6
8163,0.0,1
8164,3.0,12
8165,2.0,6
8166,0.0,1
8167,0.0,1
8168,0.0,1
8169,3.0,12
8170,0.0,1
8171,0.0,1
8172,1.0,3
8173,0.0,1
8174,0.0,1
8175,1.0,3
8176,5.0,33
8177,0.0,1
8178,0.0,1
8179,0.0,1
8180,0.0,1
8181,2.0,6
8182,0.0,1
8183,0.0,1
8184,1.0,3
8185,7.0,75
8186,2.0,6
8187,0.0,1
8188,0.0,1
8189,3.0,12
8190,0.0,1
8191,0.0,1
8192,2.0,6
8193,1.0,3
8194,7.0,75
8195,8.0,108
8196,0.0,1
8197,0.0,1
8198,0.0,1
8199,1.0,3
8200,1.0,3
8201,0.0,1
8202,0.0,1
8203,0.0,1
8204,0.0,1
8205,0.0,1
8206,1.0,3
8207,1.0,3
8208,1.0,3
8209,0.0,1
8210,1.0,3
8211,0.0,1
8212,2.0,6
8213,1.0,3
8214,0.0,1
8215,0.0,1
8216,7.0,75
8217,0.0,1
8218,0.0,1
8219,2.0,6
8220,0.0,1
8221,0.0,1
8222,1.0,3
8223,0.0,1
8224,3.0,12
8225,0.0,1
8226,0.0,1
8227,1.0,3
8228,1.0,3
8229,0.0,1
8230,0.0,1
8231,0.0,1
8232,2.0,6
8233,3.0,12
8234,0.0,1
8235,0.0,1
8236,0.0,1
8237,1.0,3
8238,0.0,1
8239,19.0,5000
8240,0.0,1
8241,0.0,1
8242,0.0,1
8243,2.0,6
8244,0.0,1
8245,2.0,6
8246,0.0,1
8247,0.0,1
8248,2.0,6
8249,0.0,1
8250,0.0,1
8251,0.0,1
8252,0.0,1
8253,2.0,6
8254,0.0,1
8255,0.0,1
8256,0.0,1
8257,0.0,1
8258,1.0,3
8259,2.0,6
8260,0.0,1
8261,2.0,6
8262,0.0,1
8263,0.0,1
8264,3.0,12
8265,0.0,1
8266,0.0,1
8267,1.0,3
8268,1.0,3
8269,0.0,1
8270,0.0,1
8271,0.0,1
8272,0.0,1
8273,1.0,3
8274,0.0,1
8275,0.0,1
8276,0.0,1
8277,0.0,1
8278,2.0,6
8279,0.0,1
8280,0.0,1
8281,0.0,1
8282,0.0,1
8283,0.0,1
8284,0.0,1
8285,7.0,75
8286,2.0,6
8287,0.0,1
8288,1.0,3
8289,0.0,1
8290,0.0,1
8291,0.0,1
8292,0.0,1
8293,4.0,21
8294,0.0,1
8295,0.0,1
8296,0.0,1
8297,0.0,1
8298,1.0,3
8299,1.0,3
8300,0.0,1
8301,2.0,6
8302,0.0,1
8303,0.0,1
8304,0.0,1
8305,0.0,1
8306,0.0,1
8307,0.0,1
8308,1.0,3
8309,0.0,1
8310,2.0,6
8311,0.0,1
8312,1.0,3
8313,0.0,1
8314,1.0,3
8315,1.0,3
8316,2.0,6
8317,0.0,1
8318,0.0,1
8319,0.0,1
8320,5.0,33
8321,0.0,1
8322,0.0,1
8323,0.0,1
8324,0.0,1
8325,0.0,1
8326,2.0,6
8327,2.0,6
8328,0.0,1
8329,0.0,1
8330,0.0,1
8331,1.0,3
8332,0.0,1
8333,0.0,1
8334,0.0,1
8335,0.0,1
8336,0.0,1
8337,1.0,3
8338,0.0,1
8339,0.0,1
8340,0.0,1
8341,0.0,1
8342,0.0,1
8343,1.0,3
8344,0.0,1
8345,0.0,1
8346,0.0,1
8347,0.0,1
8348,0.0,1
8349,1.0,3
8350,0.0,1
8351,0.0,1
8352,0.0,1
8353,0.0,1
8354,0.0,1
8355,0.0,1
8356,1.0,3
8357,0.0,1
8358,0.0,1
8359,0.0,1
8360,0.0,1
8361,0.0,1
8362,0.0,1
8363,0.0,1
8364,1.0,3
8365,0.0,1
8366,1.0,3
8367,2.0,6
8368,1.0,3
8369,0.0,1
8370,0.0,1
8371,0.0,1
8372,5.0,33
8373,2.0,6
8374,0.0,1
8375,1.0,3
8376,2.0,6
8377,0.0,1
8378,0.0,1
8379,0.0,1
8380,1.0,3
8381,0.0,1
8382,0.0,1
8383,1.0,3
8384,0.0,1
8385,0.0,1
8386,0.0,1
8387,1.0,3
8388,0.0,1
8389,2.0,6
8390,4.0,21
8391,0.0,1
8392,0.0,1
8393,0.0,1
8394,1.0,3
8395,0.0,1
8396,1.0,3
8397,0.0,1
8398,3.0,12
8399,0.0,1
8400,3.0,12
8401,0.0,1
8402,0.0,1
8403,1.0,3
8404,3.0,12
8405,7.0,75
8406,3.0,12
8407,0.0,1
8408,0.0,1
8409,0.0,1
8410,0.0,1
8411,0.0,1
8412,0.0,1
8413,2.0,6
8414,0.0,1
8415,0.0,1
8416,0.0,1
8417,0.0,1
8418,0.0,1
8419,0.0,1
8420,0.0,1
8421,0.0,1
8422,1.0,3
8423,1.0,3
8424,0.0,1
8425,3.0,12
8426,2.0,6
8427,0.0,1
8428,0.0,1
8429,0.0,1
8430,0.0,1
8431,0.0,1
8432,0.0,1
8433,0.0,1
8434,0.0,1
8435,0.0,1
8436,0.0,1
8437,0.0,1
8438,0.0,1
8439,1.0,3
8440,0.0,1
8441,0.0,1
8442,0.0,1
8443,1.0,3
8444,0.0,1
8445,0.0,1
8446,2.0,6
8447,0.0,1
8448,1.0,3
8449,3.0,12
8450,0.0,1
8451,3.0,12
8452,1.0,3
8453,0.0,1
8454,1.0,3
8455,0.0,1
8456,0.0,1
8457,0.0,1
8458,1.0,3
8459,18.0,3333
8460,0.0,1
8461,0.0,1
8462,2.0,6
8463,0.0,1
8464,0.0,1
8465,1.0,3
8466,0.0,1
8467,0.0,1
8468,1.0,3
8469,0.0,1
8470,0.0,1
8471,0.0,1
8472,0.0,1
8473,0.0,1
8474,0.0,1
8475,3.0,12
8476,0.0,1
8477,0.0,1
8478,0.0,1
8479,2.0,6
8480,0.0,1
8481,0.0,1
8482,0.0,1
8483,0.0,1
8484,0.0,1
8485,0.0,1
8486,0.0,1
8487,0.0,1
8488,0.0,1
8489,0.0,1
8490,4.0,21
8491,4.0,21
8492,2.0,6
8493,1.0,3
8494,0.0,1
8495,0.0,1
8496,0.0,1
8497,2.0,6
8498,2.0,6
8499,2.0,6
8500,2.0,6
8501,0.0,1
8502,0.0,1
8503,8.0,108
8504,1.0,3
8505,0.0,1
8506,1.0,3
8507,2.0,6
8508,0.0,1
8509,0.0,1
8510,0.0,1
8511,2.0,6
8512,0.0,1
8513,0.0,1
8514,1.0,3
8515,0.0,1
8516,2.0,6
8517,0.0,1
8518,0.0,1
8519,0.0,1
8520,0.0,1
8521,0.0,1
8522,4.0,21
8523,0.0,1
8524,8.0,108
8525,0.0,1
8526,0.0,1
8527,0.0,1
8528,1.0,3
8529,0.0,1
8530,1.0,3
8531,0.0,1
8532,0.0,1
8533,0.0,1
8534,0.0,1
8535,2.0,6
8536,1.0,3
8537,0.0,1
8538,0.0,1
8539,0.0,1
8540,4.0,21
8541,1.0,3
8542,0.0,1
8543,0.0,1
8544,0.0,1
8545,0.0,1
8546,0.0,1
8547,0.0,1
8548,0.0,1
8549,2.0,6
8550,0.0,1
8551,0.0,1
8552,0.0,1
8553,6.0,52
8554,0.0,1
8555,1.0,3
8556,0.0,1
8557,0.0,1
8558,3.0,12
8559,0.0,1
8560,0.0,1
8561,0.0,1
8562,0.0,1
8563,0.0,1
8564,0.0,1
8565,4.0,21
8566,1.0,3
8567,1.0,3
8568,1.0,3
8569,1.0,3
8570,1.0,3
8571,0.0,1
8572,0.0,1
8573,0.0,1
8574,2.0,6
8575,4.0,21
8576,0.0,1
8577,0.0,1
8578,0.0,1
8579,0.0,1
8580,0.0,1
8581,0.0,1
8582,0.0,1
8583,0.0,1
8584,0.0,1
8585,0.0,1
8586,2.0,6
8587,0.0,1
8588,0.0,1
8589,1.0,3
8590,0.0,1
8591,3.0,12
8592,0.0,1
8593,1.0,3
8594,0.0,1
8595,0.0,1
8596,0.0,1
8597,0.0,1
8598,1.0,3
8599,0.0,1
8600,3.0,12
8601,0.0,1
8602,0.0,1
8603,0.0,1
8604,0.0,1
8605,1.0,3
8606,1.0,3
8607,3.0,12
8608,0.0,1
8609,0.0,1
8610,0.0,1
8611,0.0,1
8612,0.0,1
8613,0.0,1
8614,0.0,1
8615,1.0,3
8616,0.0,1
8617,3.0,12
8618,0.0,1
8619,0.0,1
8620,0.0,1
8621,0.0,1
8622,0.0,1
8623,0.0,1
8624,4.0,21
8625,0.0,1
8626,0.0,1
8627,2.0,6
8628,1.0,3
8629,0.0,1
8630,0.0,1
8631,1.0,3
8632,0.0,1
8633,0.0,1
8634,0.0,1
8635,1.0,3
8636,0.0,1
8637,0.0,1
8638,0.0,1
8639,0.0,1
8640,0.0,1
8641,0.0,1
8642,0.0,1
8643,0.0,1
8644,0.0,1
8645,1.0,3
8646,0.0,1
8647,1.0,3
8648,0.0,1
8649,0.0,1
8650,0.0,1
8651,0.0,1
8652,10.0,212
8653,0.0,1
8654,0.0,1
8655,0.0,1
8656,0.0,1
8657,0.0,1
8658,0.0,1
8659,0.0,1
8660,0.0,1
8661,0.0,1
8662,0.0,1
8663,0.0,1
8664,0.0,1
8665,0.0,1
8666,0.0,1
8667,0.0,1
8668,0.0,1
8669,0.0,1
8670,1.0,3
8671,0.0,1
8672,0.0,1
8673,9.0,147
8674,0.0,1
8675,0.0,1
8676,0.0,1
8677,0.0,1
8678,6.0,52
8679,0.0,1
8680,0.0,1
8681,1.0,3
8682,0.0,1
8683,0.0,1
8684,7.0,75
8685,0.0,1
8686,0.0,1
8687,13.0,555
8688,3.0,12
8689,0.0,1
8690,0.0,1
8691,0.0,1
8692,0.0,1
8693,0.0,1
8694,1.0,3
8695,0.0,1
8696,3.0,12
8697,0.0,1
8698,0.0,1
8699,0.0,1
8700,0.0,1
8701,0.0,1
8702,0.0,1
8703,8.0,108
8704,0.0,1
8705,3.0,12
8706,0.0,1
8707,0.0,1
8708,0.0,1
8709,0.0,1
8710,0.0,1
8711,2.0,6
8712,0.0,1
8713,1.0,3
8714,0.0,1
8715,0.0,1
8716,2.0,6
8717,0.0,1
8718,5.0,33
8719,0.0,1
8720,0.0,1
8721,2.0,6
8722,0.0,1
8723,0.0,1
8724,0.0,1
8725,3.0,12
8726,1.0,3
8727,2.0,6
8728,0.0,1
8729,0.0,1
8730,5.0,33
8731,0.0,1
8732,0.0,1
8733,2.0,6
8734,4.0,21
8735,0.0,1
8736,4.0,21
8737,0.0,1
8738,0.0,1
8739,0.0,1
8740,0.0,1
8741,1.0,3
8742,0.0,1
8743,0.0,1
8744,2.0,6
8745,0.0,1
8746,0.0,1
8747,0.0,1
8748,2.0,6
8749,0.0,1
8750,1.0,3
8751,0.0,1
8752,0.0,1
8753,0.0,1
8754,3.0,12
8755,1.0,3
8756,0.0,1
8757,0.0,1
8758,0.0,1
8759,0.0,1
8760,0.0,1
8761,0.0,1
8762,0.0,1
8763,0.0,1
8764,0.0,1
8765,0.0,1
8766,0.0,1
8767,0.0,1
8768,2.0,6
8769,0.0,1
8770,0.0,1
8771,0.0,1
8772,1.0,3
8773,2.0,6
8774,0.0,1
8775,0.0,1
8776,0.0,1
8777,2.0,6
8778,1.0,3
8779,0.0,1
8780,0.0,1
8781,0.0,1
8782,0.0,1
8783,2.0,6
8784,1.0,3
8785,1.0,3
8786,0.0,1
8787,3.0,12
8788,0.0,1
8789,0.0,1
8790,0.0,1
8791,0.0,1
8792,0.0,1
8793,0.0,1
8794,0.0,1
8795,2.0,6
8796,3.0,12
8797,0.0,1
8798,0.0,1
8799,0.0,1
8800,1.0,3
8801,1.0,3
8802,0.0,1
8803,1.0,3
8804,1.0,3
8805,0.0,1
8806,0.0,1
8807,1.0,3
8808,0.0,1
8809,2.0,6
8810,0.0,1
8811,0.0,1
8812,0.0,1
8813,0.0,1
8814,1.0,3
8815,0.0,1
8816,0.0,1
8817,0.0,1
8818,0.0,1
8819,0.0,1
8820,0.0,1
8821,2.0,6
8822,0.0,1
8823,0.0,1
8824,4.0,21
8825,0.0,1
8826,0.0,1
8827,5.0,33
8828,2.0,6
8829,0.0,1
8830,0.0,1
8831,0.0,1
8832,2.0,6
8833,1.0,3
8834,2.0,6
8835,0.0,1
8836,7.0,75
8837,1.0,3
8838,1.0,3
8839,0.0,1
8840,13.0,555
8841,1.0,3
8842,0.0,1
8843,0.0,1
8844,1.0,3
8845,0.0,1
8846,0.0,1
8847,1.0,3
8848,0.0,1
8849,0.0,1
8850,0.0,1
8851,0.0,1
8852,1.0,3
8853,0.0,1
8854,0.0,1
8855,0.0,1
8856,0.0,1
8857,1.0,3
8858,0.0,1
8859,1.0,3
8860,0.0,1
8861,0.0,1
8862,0.0,1
8863,0.0,1
8864,0.0,1
8865,0.0,1
8866,0.0,1
8867,0.0,1
8868,1.0,3
8869,0.0,1
8870,0.0,1
8871,0.0,1
8872,0.0,1
8873,1.0,3
8874,0.0,1
8875,0.0,1
8876,1.0,3
8877,0.0,1
8878,2.0,6
8879,0.0,1
8880,0.0,1
8881,0.0,1
8882,1.0,3
8883,3.0,12
8884,2.0,6
8885,0.0,1
8886,5.0,33
8887,0.0,1
8888,0.0,1
8889,0.0,1
8890,0.0,1
8891,0.0,1
8892,0.0,1
8893,0.0,1
8894,0.0,1
8895,0.0,1
8896,2.0,6
8897,2.0,6
8898,0.0,1
8899,0.0,1
8900,0.0,1
8901,1.0,3
8902,0.0,1
8903,0.0,1
8904,0.0,1
8905,0.0,1
8906,0.0,1
8907,0.0,1
8908,1.0,3
8909,0.0,1
8910,0.0,1
8911,1.0,3
8912,0.0,1
8913,0.0,1
8914,1.0,3
8915,0.0,1
8916,0.0,1
8917,1.0,3
8918,0.0,1
8919,0.0,1
8920,1.0,3
8921,1.0,3
8922,0.0,1
8923,0.0,1
8924,0.0,1
8925,0.0,1
8926,0.0,1
8927,0.0,1
8928,0.0,1
8929,0.0,1
8930,0.0,1
8931,2.0,6
8932,2.0,6
8933,1.0,3
8934,0.0,1
8935,2.0,6
8936,0.0,1
8937,6.0,52
8938,0.0,1
8939,0.0,1
8940,0.0,1
8941,0.0,1
8942,0.0,1
8943,1.0,3
8944,0.0,1
8945,2.0,6
8946,0.0,1
8947,2.0,6
8948,0.0,1
8949,2.0,6
8950,0.0,1
8951,1.0,3
8952,0.0,1
8953,1.0,3
8954,3.0,12
8955,0.0,1
8956,1.0,3
8957,0.0,1
8958,1.0,3
8959,0.0,1
8960,0.0,1
8961,2.0,6
8962,0.0,1
8963,3.0,12
8964,0.0,1
8965,0.0,1
8966,0.0,1
8967,0.0,1
8968,0.0,1
8969,0.0,1
8970,0.0,1
8971,4.0,21
8972,0.0,1
8973,1.0,3
8974,0.0,1
8975,1.0,3
8976,0.0,1
8977,0.0,1
8978,0.0,1
8979,0.0,1
8980,0.0,1
8981,1.0,3
8982,1.0,3
8983,0.0,1
8984,0.0,1
8985,0.0,1
8986,0.0,1
8987,2.0,6
8988,2.0,6
8989,0.0,1
8990,0.0,1
8991,0.0,1
8992,1.0,3
8993,2.0,6
8994,0.0,1
8995,0.0,1
8996,0.0,1
8997,0.0,1
8998,0.0,1
8999,0.0,1
9000,0.0,1
9001,0.0,1
9002,0.0,1
9003,0.0,1
9004,0.0,1
9005,0.0,1
9006,0.0,1
9007,5.0,33
9008,1.0,3
9009,0.0,1
9010,2.0,6
9011,1.0,3
9012,4.0,21
9013,0.0,1
9014,1.0,3
9015,1.0,3
9016,0.0,1
9017,0.0,1
9018,1.0,3
9019,0.0,1
9020,0.0,1
9021,0.0,1
9022,0.0,1
9023,1.0,3
9024,0.0,1
9025,0.0,1
9026,2.0,6
9027,1.0,3
9028,0.0,1
9029,1.0,3
9030,2.0,6
9031,0.0,1
9032,1.0,3
9033,0.0,1
9034,1.0,3
9035,1.0,3
9036,0.0,1
9037,3.0,12
9038,1.0,3
9039,1.0,3
9040,1.0,3
9041,1.0,3
9042,1.0,3
9043,0.0,1
9044,0.0,1
9045,0.0,1
9046,1.0,3
9047,0.0,1
9048,1.0,3
9049,0.0,1
9050,0.0,1
9051,0.0,1
9052,0.0,1
9053,0.0,1
9054,0.0,1
9055,0.0,1
9056,0.0,1
9057,0.0,1
9058,0.0,1
9059,0.0,1
9060,4.0,21
9061,0.0,1
9062,2.0,6
9063,0.0,1
9064,0.0,1
9065,0.0,1
9066,4.0,21
9067,0.0,1
9068,0.0,1
9069,0.0,1
9070,0.0,1
9071,0.0,1
9072,0.0,1
9073,0.0,1
9074,0.0,1
9075,8.0,108
9076,0.0,1
9077,4.0,21
9078,0.0,1
9079,0.0,1
9080,0.0,1
9081,0.0,1
9082,0.0,1
9083,0.0,1
9084,6.0,52
9085,0.0,1
9086,2.0,6
9087,0.0,1
9088,0.0,1
9089,3.0,12
9090,7.0,75
9091,1.0,3
9092,0.0,1
9093,1.0,3
9094,2.0,6
9095,0.0,1
9096,0.0,1
9097,0.0,1
9098,1.0,3
9099,0.0,1
9100,0.0,1
9101,0.0,1
9102,0.0,1
9103,2.0,6
9104,1.0,3
9105,0.0,1
9106,0.0,1
9107,0.0,1
9108,1.0,3
9109,2.0,6
9110,0.0,1
9111,0.0,1
9112,7.0,75
9113,1.0,3
9114,0.0,1
9115,3.0,12
9116,0.0,1
9117,1.0,3
9118,0.0,1
9119,0.0,1
9120,1.0,3
9121,3.0,12
9122,1.0,3
9123,0.0,1
9124,0.0,1
9125,0.0,1
9126,2.0,6
9127,0.0,1
9128,1.0,3
9129,0.0,1
9130,1.0,3
9131,0.0,1
9132,0.0,1
9133,2.0,6
9134,0.0,1
9135,0.0,1
9136,0.0,1
9137,3.0,12
9138,1.0,3
9139,2.0,6
9140,0.0,1
9141,0.0,1
9142,0.0,1
9143,2.0,6
9144,0.0,1
9145,0.0,1
9146,0.0,1
9147,0.0,1
9148,0.0,1
9149,0.0,1
9150,5.0,33
9151,0.0,1
9152,0.0,1
9153,0.0,1
9154,0.0,1
9155,0.0,1
9156,0.0,1
9157,0.0,1
9158,0.0,1
9159,0.0,1
9160,0.0,1
9161,0.0,1
9162,5.0,33
9163,0.0,1
9164,0.0,1
9165,2.0,6
9166,1.0,3
9167,0.0,1
9168,0.0,1
9169,1.0,3
9170,0.0,1
9171,0.0,1
9172,0.0,1
9173,0.0,1
9174,0.0,1
9175,1.0,3
9176,3.0,12
9177,1.0,3
9178,0.0,1
9179,0.0,1
9180,1.0,3
9181,0.0,1
9182,0.0,1
9183,0.0,1
9184,0.0,1
9185,0.0,1
9186,0.0,1
9187,0.0,1
9188,0.0,1
9189,0.0,1
9190,1.0,3
9191,0.0,1
9192,0.0,1
9193,0.0,1
9194,0.0,1
9195,0.0,1
9196,0.0,1
9197,4.0,21
9198,0.0,1
9199,0.0,1
9200,0.0,1
9201,0.0,1
9202,0.0,1
9203,0.0,1
9204,1.0,3
9205,1.0,3
9206,0.0,1
9207,3.0,12
9208,2.0,6
9209,0.0,1
9210,0.0,1
9211,2.0,6
9212,0.0,1
9213,3.0,12
9214,0.0,1
9215,0.0,1
9216,0.0,1
9217,0.0,1
9218,0.0,1
9219,0.0,1
9220,0.0,1
9221,0.0,1
9222,0.0,1
9223,1.0,3
9224,0.0,1
9225,0.0,1
9226,0.0,1
9227,0.0,1
9228,0.0,1
9229,1.0,3
9230,0.0,1
9231,0.0,1
9232,0.0,1
9233,0.0,1
9234,5.0,33
9235,0.0,1
9236,0.0,1
9237,0.0,1
9238,0.0,1
9239,0.0,1
9240,0.0,1
9241,0.0,1
9242,1.0,3
9243,0.0,1
9244,0.0,1
9245,0.0,1
9246,1.0,3
9247,5.0,33
9248,0.0,1
9249,1.0,3
9250,1.0,3
9251,0.0,1
9252,0.0,1
9253,0.0,1
9254,2.0,6
9255,6.0,52
9256,0.0,1
9257,0.0,1
9258,0.0,1
9259,0.0,1
9260,3.0,12
9261,3.0,12
9262,0.0,1
9263,0.0,1
9264,0.0,1
9265,3.0,12
9266,0.0,1
9267,0.0,1
9268,0.0,1
9269,0.0,1
9270,2.0,6
9271,0.0,1
9272,2.0,6
9273,0.0,1
9274,0.0,1
9275,0.0,1
9276,0.0,1
9277,0.0,1
9278,0.0,1
9279,0.0,1
9280,0.0,1
9281,0.0,1
9282,0.0,1
9283,1.0,3
9284,0.0,1
9285,0.0,1
9286,0.0,1
9287,0.0,1
9288,2.0,6
9289,15.0,1428
9290,0.0,1
9291,0.0,1
9292,0.0,1
9293,0.0,1
9294,4.0,21
9295,2.0,6
9296,1.0,3
9297,1.0,3
9298,1.0,3
9299,0.0,1
9300,0.0,1
9301,1.0,3
9302,0.0,1
9303,0.0,1
9304,0.0,1
9305,0.0,1
9306,1.0,3
9307,0.0,1
9308,0.0,1
9309,2.0,6
9310,0.0,1
9311,0.0,1
9312,0.0,1
9313,2.0,6
9314,0.0,1
9315,0.0,1
9316,2.0,6
9317,3.0,12
9318,0.0,1
9319,2.0,6
9320,0.0,1
9321,0.0,1
9322,1.0,3
9323,3.0,12
9324,2.0,6
9325,1.0,3
9326,2.0,6
9327,0.0,1
9328,0.0,1
9329,6.0,52
9330,0.0,1
9331,0.0,1
9332,0.0,1
9333,0.0,1
9334,0.0,1
9335,0.0,1
9336,0.0,1
9337,2.0,6
9338,1.0,3
9339,0.0,1
9340,0.0,1
9341,2.0,6
9342,2.0,6
9343,0.0,1
9344,0.0,1
9345,0.0,1
9346,0.0,1
9347,0.0,1
9348,0.0,1
9349,0.0,1
9350,0.0,1
9351,3.0,12
9352,0.0,1
9353,0.0,1
9354,1.0,3
9355,0.0,1
9356,0.0,1
9357,1.0,3
9358,0.0,1
9359,0.0,1
9360,0.0,1
9361,0.0,1
9362,0.0,1
9363,0.0,1
9364,2.0,6
9365,0.0,1
9366,0.0,1
9367,0.0,1
9368,0.0,1
9369,0.0,1
9370,4.0,21
9371,1.0,3
9372,0.0,1
9373,1.0,3
9374,0.0,1
9375,0.0,1
9376,0.0,1
9377,0.0,1
9378,0.0,1
9379,0.0,1
9380,0.0,1
9381,0.0,1
9382,0.0,1
9383,0.0,1
9384,1.0,3
9385,1.0,3
9386,1.0,3
9387,0.0,1
9388,3.0,12
9389,0.0,1
9390,2.0,6
9391,0.0,1
9392,3.0,12
9393,0.0,1
9394,0.0,1
9395,0.0,1
9396,1.0,3
9397,0.0,1
9398,0.0,1
9399,2.0,6
9400,0.0,1
9401,0.0,1
9402,3.0,12
9403,0.0,1
9404,5.0,33
9405,1.0,3
9406,0.0,1
9407,0.0,1
9408,0.0,1
9409,0.0,1
9410,0.0,1
9411,0.0,1
9412,1.0,3
9413,0.0,1
9414,0.0,1
9415,1.0,3
9416,0.0,1
9417,0.0,1
9418,0.0,1
9419,0.0,1
9420,0.0,1
9421,1.0,3
9422,0.0,1
9423,0.0,1
9424,0.0,1
9425,0.0,1
9426,0.0,1
9427,0.0,1
9428,2.0,6
