--------------------
BDMEP - INMET
--------------------
Estação           : C  DO MATO DENTRO - MG (OMM: 83589)
Latitude  (graus) : -19.02
Longitude (graus) : -43.43
Altitude  (metros): 652.00
Estação Operante
Inicio de operação: 30/06/1925
Periodo solicitado dos dados: 01/01/1950 a 06/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83589;07/09/1961;1200;0;;11.5;;;;;;
83589;08/09/1961;0000;;25.4;;0.8;7.1;20.8;70.5;1;
83589;08/09/1961;1200;0;;15;;;;;;
83589;09/09/1961;0000;;29.6;;8.9;3.9;20.36;68.75;2;
83589;09/09/1961;1200;0;;15;;;;;;
83589;10/09/1961;0000;;32.8;;9.6;5.2;18.68;69;0;
83589;10/09/1961;1200;0;;13;;;;;;
83589;11/09/1961;0000;;34.6;;9.1;4.8;19.26;66;1;
83589;11/09/1961;1200;0;;12.5;;;;;;
83589;12/09/1961;0000;;35;;8.9;6.2;20.44;66.25;0;
83589;12/09/1961;1200;0;;14;;;;;;
83589;13/09/1961;0000;;33.4;;8.3;5.8;19.64;65.25;0;
83589;13/09/1961;1200;0;;14;;;;;;
83589;14/09/1961;0000;;31.6;;8.9;6.8;20;66.25;0;
83589;14/09/1961;1200;0;;15;;;;;;
83589;15/09/1961;0000;;30.2;;6.5;4.5;19.96;70.25;2.666667;
83589;15/09/1961;1200;0;;15;;;;;;
83589;16/09/1961;0000;;26.8;;7.3;5;18.4;69.25;2;
83589;16/09/1961;1200;0;;12;;;;;;
83589;17/09/1961;0000;;30.8;;10;3.7;16.7;69.75;1;
83589;17/09/1961;1200;0;;10.5;;;;;;
83589;18/09/1961;0000;;33.5;;9.1;4.8;18.52;66.75;1;
83589;18/09/1961;1200;0;;11.5;;;;;;
83589;19/09/1961;0000;;32.4;;7.9;6.4;17.8;66.25;0;
83589;19/09/1961;1200;0;;11;;;;;;
83589;20/09/1961;0000;;30.2;;6.4;7;17.58;67.5;1;
83589;20/09/1961;1200;0;;12.5;;;;;;
83589;21/09/1961;0000;;32.2;;7.8;5;16.86;69;0;
83589;21/09/1961;1200;0;;10.5;;;;;;
83589;22/09/1961;0000;;31.4;;4.9;5.5;17.72;70.25;0;
83589;22/09/1961;1200;0;;11;;;;;;
83589;23/09/1961;0000;;29.4;;8;6;20.88;63.25;1;
83589;23/09/1961;1200;0;;14;;;;;;
83589;24/09/1961;0000;;29.2;;5.8;7.3;21.52;64;0.333333;
83589;24/09/1961;1200;0;;17;;;;;;
83589;25/09/1961;0000;;32.4;;8.9;4.9;18.14;67.75;0;
83589;25/09/1961;1200;0;;12.5;;;;;;
83589;26/09/1961;0000;;33.4;;8.2;5.7;19.24;66.5;0;
83589;26/09/1961;1200;0;;13;;;;;;
83589;27/09/1961;0000;;34.8;;7;6.3;19.38;65.75;1;
83589;27/09/1961;1200;0;;13.5;;;;;;
83589;28/09/1961;0000;;35.8;;7.6;7.5;19.86;59.5;0.333333;
83589;28/09/1961;1200;0;;11.5;;;;;;
83589;29/09/1961;0000;;35.8;;7.5;6.6;18.54;62.75;1.666667;
83589;29/09/1961;1200;0;;11.5;;;;;;
83589;30/09/1961;0000;;29;;0;6.2;19.2;69.75;0.333333;
83589;30/09/1961;1200;0;;14;;;;;;
83589;01/10/1961;0000;;25.4;;0;3.5;19.4;74.5;1;
83589;01/10/1961;1200;0;;16;;;;;;
83589;02/10/1961;0000;;27.2;;2.7;2.9;20.74;67.5;1;
83589;02/10/1961;1200;0;;15.5;;;;;;
83589;03/10/1961;0000;;26.6;;0.8;4;17.18;75.25;0;
83589;03/10/1961;1200;0;;12.5;;;;;;
83589;04/10/1961;0000;;28.6;;7.4;3.1;19.26;69.5;3.666667;
83589;04/10/1961;1200;0;;13.5;;;;;;
83589;05/10/1961;0000;;28.6;;8.7;5.9;20.04;63;3.666667;
83589;05/10/1961;1200;0;;15;;;;;;
83589;06/10/1961;0000;;30;;10.3;5;21.5;61.25;2;
83589;06/10/1961;1200;0;;15.5;;;;;;
83589;07/10/1961;0000;;29.4;;8.6;6.7;20.54;67.75;2;
83589;07/10/1961;1200;0;;14.5;;;;;;
83589;08/10/1961;0000;;29.2;;8.8;7.1;21.28;63.25;2;
83589;08/10/1961;1200;0;;16;;;;;;
83589;09/10/1961;0000;;30.2;;6.5;7.9;20.92;64.25;1;
83589;09/10/1961;1200;0;;12;;;;;;
83589;10/10/1961;0000;;28.4;;4.9;6.1;19.72;63.5;3;
83589;10/10/1961;1200;0;;13;;;;;;
83589;11/10/1961;0000;;29;;0;5.4;19.26;66.75;0.333333;
83589;11/10/1961;1200;0;;13.5;;;;;;
83589;12/10/1961;0000;;20.8;;0;4.1;18.4;91.25;0;
83589;12/10/1961;1200;3.2;;17;;;;;;
83589;13/10/1961;0000;;26.6;;5.2;0.4;19.04;82.75;0;
83589;13/10/1961;1200;5.1;;16;;;;;;
83589;14/10/1961;0000;;29.6;;6.9;3;19.2;75.5;1;
83589;14/10/1961;1200;0;;15;;;;;;
83589;15/10/1961;0000;;31.4;;6.8;4.6;22.2;69.75;0.333333;
83589;15/10/1961;1200;0;;16;;;;;;
83589;16/10/1961;0000;;28;;5.8;5.3;22.76;66;3;
83589;16/10/1961;1200;0;;18;;;;;;
83589;17/10/1961;0000;;31.2;;10;5.4;23.14;62;3.666667;
83589;17/10/1961;1200;0;;17.5;;;;;;
83589;18/10/1961;0000;;30.2;;5;7.3;20.22;68.25;1;
83589;18/10/1961;1200;0;;14.5;;;;;;
83589;19/10/1961;0000;;30.6;;0.8;5.4;22.98;64;2;
83589;19/10/1961;1200;0;;17.5;;;;;;
83589;20/10/1961;0000;;28.6;;0;6.6;22.38;60.75;3;
83589;20/10/1961;1200;0;;17.5;;;;;;
83589;21/10/1961;0000;;30;;7.4;8;22.84;60;3;
83589;21/10/1961;1200;0;;18;;;;;;
83589;22/10/1961;0000;;29.4;;7.9;6;22.78;63.5;3;
83589;22/10/1961;1200;0;;15.5;;;;;;
83589;23/10/1961;0000;;30.2;;4.8;5.8;22.62;63.5;2.333333;
83589;23/10/1961;1200;0;;16.5;;;;;;
83589;24/10/1961;0000;;27.6;;4.4;6.3;19.44;69.75;1.333333;
83589;24/10/1961;1200;0;;14;;;;;;
83589;25/10/1961;0000;;30.4;;6.4;5.2;19.14;69.25;0.333333;
83589;25/10/1961;1200;0;;13.5;;;;;;
83589;26/10/1961;0000;;27.8;;0.3;4.4;20.22;66.5;0.333333;
83589;26/10/1961;1200;0;;15.5;;;;;;
83589;27/10/1961;0000;;24.8;;0;4.3;19.7;84.5;0.333333;
83589;27/10/1961;1200;0;;16.5;;;;;;
83589;28/10/1961;0000;;22.4;;0.4;1.4;18.18;88.75;0;
83589;28/10/1961;1200;23.1;;16.5;;;;;;
83589;29/10/1961;0000;;25;;0;1.7;19.4;82.5;1;
83589;29/10/1961;1200;2.2;;16;;;;;;
83589;30/10/1961;0000;;26.6;;3.5;2.7;20.6;73;0.333333;
83589;30/10/1961;1200;0.4;;17;;;;;;
83589;31/10/1961;0000;;26.8;;5.2;4.7;21;68.25;2;
83589;31/10/1961;1200;0;;17;;;;;;
83589;01/11/1961;0000;;29.4;;3.9;4.2;22.28;64.75;2;
83589;01/11/1961;1200;0;;17;;;;;;
83589;02/11/1961;0000;;27.4;;4.6;4.5;21.9;65;2;
83589;02/11/1961;1200;0;;17.5;;;;;;
83589;03/11/1961;0000;;28.2;;1.3;3.9;20.92;66.75;1;
83589;03/11/1961;1200;0;;14;;;;;;
83589;04/11/1961;0000;;26.4;;0;4.4;20.76;64.75;0;
83589;04/11/1961;1200;0;;16;;;;;;
83589;05/11/1961;0000;;31.8;;5.9;3;23.14;67;2;
83589;05/11/1961;1200;0;;18.5;;;;;;
83589;06/11/1961;0000;;31.2;;6;3.9;24.06;69.75;1;
83589;06/11/1961;1200;1.4;;19.5;;;;;;
83589;07/11/1961;0000;;32.6;;5.8;4.2;25.14;69.25;1;
83589;07/11/1961;1200;0;;20.5;;;;;;
83589;08/11/1961;0000;;30.2;;4.2;5.5;23.6;75.75;2;
83589;08/11/1961;1200;0;;20;;;;;;
83589;09/11/1961;0000;;29.4;;5.7;3.6;22.86;73.5;3;
83589;09/11/1961;1200;0.6;;19.5;;;;;;
83589;10/11/1961;0000;;31.2;;8;5.5;21.3;64;3;
83589;10/11/1961;1200;0;;8.5;;;;;;
83589;11/11/1961;0000;;35.6;;5.7;4.9;24.8;57.5;2;
83589;11/11/1961;1200;0;;17;;;;;;
83589;12/11/1961;0000;;25;;0.8;4.9;21.12;88.25;0;
83589;12/11/1961;1200;46.8;;19;;;;;;
83589;13/11/1961;0000;;25.6;;0.1;1.9;20.52;93.25;0;
83589;13/11/1961;1200;3.9;;18;;;;;;
83589;14/11/1961;0000;;27.4;;4.5;0.8;21.74;81.5;0;
83589;14/11/1961;1200;23;;18.5;;;;;;
83589;15/11/1961;0000;;32.8;;8.4;2.2;23.96;71.75;2.766667;
83589;15/11/1961;1200;0;;19;;;;;;
83589;16/11/1961;0000;;25.6;;0;4.2;21.78;87;1;
83589;16/11/1961;1200;8.2;;19.5;;;;;;
83589;17/11/1961;0000;;25.4;;2;1.6;20.6;83.5;1.666667;
83589;17/11/1961;1200;6.8;;18;;;;;;
83589;18/11/1961;0000;;28;;9.1;3.2;21.52;64.75;2;
83589;18/11/1961;1200;0;;17;;;;;;
83589;19/11/1961;0000;;28.8;;8.4;6.1;21.8;66;0.666667;
83589;19/11/1961;1200;0;;17;;;;;;
83589;20/11/1961;0000;;30.8;;10.8;3.8;22.22;66;0.333333;
83589;20/11/1961;1200;0;;15.5;;;;;;
83589;21/11/1961;0000;;33.8;;10.6;5;24.26;63;0.333333;
83589;21/11/1961;1200;0;;16.5;;;;;;
83589;22/11/1961;0000;;34.6;;9.6;5.2;26.58;62;0;
83589;22/11/1961;1200;0;;20.5;;;;;;
83589;23/11/1961;0000;;33.8;;9.7;5.9;24.34;67;0;
83589;23/11/1961;1200;0;;18.5;;;;;;
83589;24/11/1961;0000;;33.6;;8.2;5.4;23.92;67;1;
83589;24/11/1961;1200;0;;18;;;;;;
83589;25/11/1961;0000;;31.8;;6;5.8;23.04;65.25;1.333333;
83589;25/11/1961;1200;0;;18;;;;;;
83589;26/11/1961;0000;;31;;7.9;5.6;21;67;0;
83589;26/11/1961;1200;0;;15;;;;;;
83589;27/11/1961;0000;;30.6;;8.1;5.5;20.58;66.75;0;
83589;27/11/1961;1200;0;;15.5;;;;;;
83589;28/11/1961;0000;;33.8;;8.6;4;23.06;64;1;
83589;28/11/1961;1200;0;;16.5;;;;;;
83589;29/11/1961;0000;;31.6;;4.4;5.5;24.64;64.5;1;
83589;29/11/1961;1200;0;;18;;;;;;
83589;30/11/1961;0000;;35.2;;6;3.7;25.3;64.75;1;
83589;30/11/1961;1200;0;;18.5;;;;;;
83589;01/12/1961;0000;;35.4;;6.9;4.8;24.92;68.25;1;
83589;01/12/1961;1200;0;;20;;;;;;
83589;02/12/1961;0000;;34.2;;6.9;5;25.2;65.25;0;
83589;02/12/1961;1200;3.1;;20;;;;;;
83589;03/12/1961;0000;;34.2;;5.1;4.2;24.04;72;1;
83589;03/12/1961;1200;0;;19;;;;;;
83589;04/12/1961;0000;;23.6;;0;4.5;20.22;87.25;1;
83589;04/12/1961;1200;26.4;;18.5;;;;;;
83589;05/12/1961;0000;;19.6;;0;1.5;17.6;92.5;2;
83589;05/12/1961;1200;5.6;;16;;;;;;
83589;06/12/1961;0000;;18.4;;0;0.8;16.68;95;0;
83589;06/12/1961;1200;13.6;;16;;;;;;
83589;07/12/1961;0000;;19.2;;0;0.4;16.74;95;0;
83589;07/12/1961;1200;20.3;;15.5;;;;;;
83589;08/12/1961;0000;;20.6;;0;0.3;17.84;94.25;0;
83589;08/12/1961;1200;8.4;;16;;;;;;
83589;09/12/1961;0000;;23.6;;4.1;0.5;19.62;82;0;
83589;09/12/1961;1200;2.1;;16.5;;;;;;
83589;10/12/1961;0000;;28;;3.3;1.5;22.6;72;0;
83589;10/12/1961;1200;0.6;;18;;;;;;
83589;11/12/1961;0000;;29.4;;6.8;2.5;22.06;78.25;1;
83589;11/12/1961;1200;0;;18.5;;;;;;
83589;12/12/1961;0000;;27.8;;2.8;2.5;21.98;83.75;0;
83589;12/12/1961;1200;0;;17.5;;;;;;
83589;13/12/1961;0000;;25;;0.2;0.9;20.34;87.75;0;
83589;13/12/1961;1200;42.3;;17.5;;;;;;
83589;14/12/1961;0000;;23.6;;0;0.9;19.52;89.5;2;
83589;14/12/1961;1200;63.4;;17;;;;;;
83589;15/12/1961;0000;;26;;4.1;1.2;20.44;82.5;0;
83589;15/12/1961;1200;10.2;;18;;;;;;
83589;16/12/1961;0000;;28.2;;6.1;2.4;21.84;74;3;
83589;16/12/1961;1200;0;;17;;;;;;
83589;17/12/1961;0000;;29.6;;8.3;4.4;23.58;67.75;1;
83589;17/12/1961;1200;0;;18.5;;;;;;
83589;18/12/1961;0000;;29.4;;8.7;4;22.4;67.25;0;
83589;18/12/1961;1200;0;;17;;;;;;
83589;19/12/1961;0000;;29.2;;7.1;4.2;21.98;68.25;0.333333;
83589;19/12/1961;1200;0;;16.5;;;;;;
83589;20/12/1961;0000;;26.6;;5.6;4.3;21.78;72;2;
83589;20/12/1961;1200;0;;18.5;;;;;;
83589;21/12/1961;0000;;29;;8.6;3.6;22.96;64.75;1;
83589;21/12/1961;1200;0;;17;;;;;;
83589;22/12/1961;0000;;31;;10.1;3.5;23;66.25;0.333333;
83589;22/12/1961;1200;0;;17;;;;;;
83589;23/12/1961;0000;;31.4;;9.5;4.7;22.42;70.75;0;
83589;23/12/1961;1200;0;;16.5;;;;;;
83589;24/12/1961;0000;;33.2;;10.3;3.7;23.3;64;0;
83589;24/12/1961;1200;0;;15.5;;;;;;
83589;25/12/1961;0000;;31.6;;10.4;4.8;24.62;60.5;0;
83589;25/12/1961;1200;0;;17.5;;;;;;
83589;26/12/1961;0000;;30;;9.2;6;23.98;66.5;0;
83589;26/12/1961;1200;0;;17.5;;;;;;
83589;27/12/1961;0000;;29.6;;9;6.4;22.84;64.75;3;
83589;27/12/1961;1200;0;;18;;;;;;
83589;28/12/1961;0000;;29.6;;4.4;6.6;22.94;69;0;
83589;28/12/1961;1200;0;;18.5;;;;;;
83589;29/12/1961;0000;;28.2;;2.4;3.6;22.94;75.75;0;
83589;29/12/1961;1200;0.4;;19.5;;;;;;
83589;30/12/1961;0000;;25.8;;1.4;1.8;21.76;82.5;0;
83589;30/12/1961;1200;3;;19;;;;;;
83589;31/12/1961;0000;;27;;2.1;0.9;21.56;78.25;0;
83589;31/12/1961;1200;43.6;;18;;;;;;
83589;01/01/1962;0000;;28;;2.8;1.8;21.5;76.75;0;
83589;01/01/1962;1200;1;;18.5;;;;;;
83589;02/01/1962;0000;;26;;3;2;21.52;79;0;
83589;02/01/1962;1200;1.8;;19;;;;;;
83589;03/01/1962;0000;;31.6;;4.5;1.7;23.22;76.75;1;
83589;03/01/1962;1200;5.9;;19.5;;;;;;
83589;04/01/1962;0000;;28.2;;1.8;2.6;22.36;81.5;1;
83589;04/01/1962;1200;7.2;;20;;;;;;
83589;05/01/1962;0000;;26.2;;1;2;21.94;88.5;1;
83589;05/01/1962;1200;27.6;;19.5;;;;;;
83589;06/01/1962;0000;;29;;6.4;0.9;22.4;77.5;0;
83589;06/01/1962;1200;5.5;;19;;;;;;
83589;07/01/1962;0000;;29.4;;1.4;1.9;22.66;78.25;0;
83589;07/01/1962;1200;23.5;;19.5;;;;;;
83589;08/01/1962;0000;;28;;1.4;1.2;22.3;87.25;0;
83589;08/01/1962;1200;21.3;;19.5;;;;;;
83589;09/01/1962;0000;;28.4;;2.4;1.1;22.4;85.5;1.666667;
83589;09/01/1962;1200;2.8;;19;;;;;;
83589;10/01/1962;0000;;26.2;;1;1;22.36;81.25;0;
83589;10/01/1962;1200;37.4;;20;;;;;;
83589;11/01/1962;0000;;23.6;;0;1.1;21.14;93.5;0;
83589;11/01/1962;1200;17.2;;19.5;;;;;;
83589;12/01/1962;0000;;30;;4.2;0.3;22.48;83.5;0.333333;
83589;12/01/1962;1200;38.6;;19;;;;;;
83589;13/01/1962;0000;;31.6;;6.3;1.6;23.4;79;1;
83589;13/01/1962;1200;12.5;;19;;;;;;
83589;14/01/1962;0000;;27.8;;7;2.2;23.2;78.5;1;
83589;14/01/1962;1200;7.8;;20;;;;;;
83589;15/01/1962;0000;;30.6;;6.4;2.1;25.18;62.5;1;
83589;15/01/1962;1200;1.2;;20.5;;;;;;
83589;16/01/1962;0000;;28.4;;1.6;2.1;22.48;86;0;
83589;16/01/1962;1200;60;;20;;;;;;
83589;17/01/1962;0000;;28;;3.8;2.7;22.28;83.5;0;
83589;17/01/1962;1200;18.2;;20;;;;;;
83589;18/01/1962;0000;;30.8;;5.3;1.2;22.84;83;1;
83589;18/01/1962;1200;6;;19;;;;;;
83589;19/01/1962;0000;;30.6;;7.7;1.4;22.86;85.75;0;
83589;19/01/1962;1200;5.2;;19.5;;;;;;
83589;20/01/1962;0000;;30.6;;4.5;2.6;23.38;81.75;0;
83589;20/01/1962;1200;3.2;;19.5;;;;;;
83589;21/01/1962;0000;;28.2;;4.9;1.5;21.76;83.5;0;
83589;21/01/1962;1200;3.4;;19;;;;;;
83589;22/01/1962;0000;;28.8;;5.7;1.5;22.34;81.25;0;
83589;22/01/1962;1200;39;;19.5;;;;;;
83589;23/01/1962;0000;;30.2;;5.3;2;22.8;82;0;
83589;23/01/1962;1200;5.8;;20;;;;;;
83589;24/01/1962;0000;;28.2;;2.2;1.5;22.76;90;1;
83589;24/01/1962;1200;13.8;;20;;;;;;
83589;25/01/1962;0000;;29.8;;5;1;22.66;83.75;1;
83589;25/01/1962;1200;2.1;;19.5;;;;;;
83589;26/01/1962;0000;;28.6;;2.8;1.3;21.6;86.5;0;
83589;26/01/1962;1200;26.2;;19;;;;;;
83589;27/01/1962;0000;;26.8;;2.7;0.9;21.66;87.75;0.333333;
83589;27/01/1962;1200;19.2;;19.5;;;;;;
83589;28/01/1962;0000;;27;;2.7;1.1;22.28;89.75;1;
83589;28/01/1962;1200;50;;20;;;;;;
83589;29/01/1962;0000;;25.4;;2.7;1.2;21.7;87.25;0.333333;
83589;29/01/1962;1200;45.2;;19.5;;;;;;
83589;30/01/1962;0000;;29;;6.1;1.2;22.4;84.5;2;
83589;30/01/1962;1200;2.7;;19;;;;;;
83589;31/01/1962;0000;;27.6;;6.7;1.5;20.64;85.75;1;
83589;31/01/1962;1200;22.3;;18;;;;;;
83589;01/02/1962;0000;;28.6;;5.1;1.6;21.44;86.25;1;
83589;01/02/1962;1200;10.8;;18;;;;;;
83589;02/02/1962;0000;;26.6;;1.4;1.6;21.8;90;1;
83589;02/02/1962;1200;41;;19;;;;;;
83589;03/02/1962;0000;;28.8;;2.8;0.7;22.5;83.5;1.333333;
83589;03/02/1962;1200;8.1;;19.5;;;;;;
83589;04/02/1962;0000;;29;;5.7;2.1;22.78;82.25;0;
83589;04/02/1962;1200;0.2;;19.5;;;;;;
83589;05/02/1962;0000;;30;;6.3;2.2;23.32;74.5;1;
83589;05/02/1962;1200;0;;20;;;;;;
83589;06/02/1962;0000;;28;;2.8;2.9;22.34;90.75;1.666667;
83589;06/02/1962;1200;2.8;;19.5;;;;;;
83589;07/02/1962;0000;;27;;0.7;0.9;22.02;85.75;0;
83589;07/02/1962;1200;26.9;;19.5;;;;;;
83589;08/02/1962;0000;;26.6;;2.1;1.5;22.12;89.5;0;
83589;08/02/1962;1200;1;;20;;;;;;
83589;09/02/1962;0000;;26.4;;2.1;0.9;22.14;89.25;0;
83589;09/02/1962;1200;28.4;;19.5;;;;;;
83589;10/02/1962;0000;;31.2;;6.7;1.1;23.76;75.75;1.333333;
83589;10/02/1962;1200;4;;20;;;;;;
83589;11/02/1962;0000;;24.6;;0;2.1;21.38;91.75;0;
83589;11/02/1962;1200;12.9;;19.5;;;;;;
83589;12/02/1962;0000;;29.4;;8.2;0.6;21.76;85.25;0;
83589;12/02/1962;1200;6.6;;19;;;;;;
83589;13/02/1962;0000;;30.6;;4.4;1.9;23.34;81.75;1;
83589;13/02/1962;1200;1.4;;19.5;;;;;;
83589;14/02/1962;0000;;29.8;;5.7;1.4;23.7;77.75;2;
83589;14/02/1962;1200;5.3;;20.5;;;;;;
83589;15/02/1962;0000;;29;;2.2;2.2;23.02;77.25;1;
83589;15/02/1962;1200;0;;19.5;;;;;;
83589;16/02/1962;0000;;31.6;;9.9;1.7;23.16;76.75;0.333333;
83589;16/02/1962;1200;8.4;;19;;;;;;
83589;17/02/1962;0000;;32.2;;6.9;3.6;23.84;73.25;1;
83589;17/02/1962;1200;0;;19;;;;;;
83589;18/02/1962;0000;;31.6;;6.6;2.5;22.96;82;1.333333;
83589;18/02/1962;1200;66.8;;19;;;;;;
83589;19/02/1962;0000;;30.2;;5.1;1.9;23.08;84.75;1;
83589;19/02/1962;1200;3.5;;20;;;;;;
83589;20/02/1962;0000;;26.6;;0.1;1.7;21.96;89.5;0;
83589;20/02/1962;1200;6.9;;20;;;;;;
83589;21/02/1962;0000;;28.4;;5.2;1.1;22.5;79.5;2;
83589;21/02/1962;1200;1.6;;19.5;;;;;;
83589;22/02/1962;0000;;29.8;;1.9;2.6;22.58;84;0.333333;
83589;22/02/1962;1200;0;;19.5;;;;;;
83589;23/02/1962;0000;;31;;0.5;2;23.02;77.75;1;
83589;23/02/1962;1200;0;;19.5;;;;;;
83589;24/02/1962;0000;;29.6;;3.3;2.1;23;83.25;1;
83589;24/02/1962;1200;0;;19;;;;;;
83589;25/02/1962;0000;;29.8;;3.3;2;23.46;80;1;
83589;25/02/1962;1200;8.8;;19.5;;;;;;
83589;26/02/1962;0000;;26.2;;3.9;2.1;21.84;87.25;0.333333;
83589;26/02/1962;1200;78.2;;18;;;;;;
83589;27/02/1962;0000;;26;;3.2;1.8;22.6;81.5;1.333333;
83589;27/02/1962;1200;1.2;;20;;;;;;
83589;28/02/1962;0000;;26.6;;1.6;1.5;21.96;77.5;3;
83589;28/02/1962;1200;2.8;;19;;;;;;
83589;01/03/1962;0000;;26.2;;5.9;1.2;22.26;76.75;1;
83589;01/03/1962;1200;2.6;;18.5;;;;;;
83589;02/03/1962;0000;;27.6;;8.2;1.3;22.44;75.25;1;
83589;02/03/1962;1200;0;;19;;;;;;
83589;03/03/1962;0000;;28.2;;3.2;1.5;22.68;85.5;0;
83589;03/03/1962;1200;3.6;;19;;;;;;
83589;04/03/1962;0000;;28.2;;0;1.2;21.94;88.75;0.333333;
83589;04/03/1962;1200;6.8;;19.5;;;;;;
83589;05/03/1962;0000;;26.4;;0;0.9;21.64;90.75;0;
83589;05/03/1962;1200;79.2;;19;;;;;;
83589;06/03/1962;0000;;28.6;;7.2;0.8;22.36;87.5;1;
83589;06/03/1962;1200;30.9;;19;;;;;;
83589;07/03/1962;0000;;30;;5.8;1;23.52;83.75;0.333333;
83589;07/03/1962;1200;48;;20;;;;;;
83589;08/03/1962;0000;;30.2;;3.5;3;23.76;82.75;1;
83589;08/03/1962;1200;0;;20;;;;;;
83589;09/03/1962;0000;;26.6;;6.4;0.7;22.28;80;1.333333;
83589;09/03/1962;1200;0;;20;;;;;;
83589;10/03/1962;0000;;28.8;;6.5;1.8;22.54;78.75;1;
83589;10/03/1962;1200;0;;17.5;;;;;;
83589;11/03/1962;0000;;28.6;;5.1;2.3;23.66;81.5;1;
83589;11/03/1962;1200;0;;20.5;;;;;;
83589;12/03/1962;0000;;27.8;;2.7;2.2;22.92;78;1.333333;
83589;12/03/1962;1200;6;;20;;;;;;
83589;13/03/1962;0000;;27.4;;7.4;2;23.08;75.75;1.333333;
83589;13/03/1962;1200;7.9;;20;;;;;;
83589;14/03/1962;0000;;28.4;;7.7;2.2;22.66;72.5;0.666667;
83589;14/03/1962;1200;6.6;;18.5;;;;;;
83589;15/03/1962;0000;;29.2;;6.4;2.2;22.56;72.5;1;
83589;15/03/1962;1200;0;;17;;;;;;
83589;16/03/1962;0000;;29.2;;7.7;3.1;23.72;67.75;3;
83589;16/03/1962;1200;0;;19;;;;;;
83589;17/03/1962;0000;;29.8;;8.2;3.7;23.76;71.5;1.333333;
83589;17/03/1962;1200;0;;20;;;;;;
83589;18/03/1962;0000;;26.2;;4.3;2.9;21.7;84;0;
83589;18/03/1962;1200;6.8;;18.5;;;;;;
83589;19/03/1962;0000;;28.8;;7.7;1.5;22.58;76.5;0.333333;
83589;19/03/1962;1200;1.6;;18.5;;;;;;
83589;20/03/1962;0000;;29.8;;6.8;2.3;23.12;75.25;0;
83589;20/03/1962;1200;0;;18;;;;;;
83589;21/03/1962;0000;;29.6;;7;2.3;23.14;81.75;1.333333;
83589;21/03/1962;1200;0;;19.5;;;;;;
83589;22/03/1962;0000;;28.4;;6.6;1.9;22.62;84.75;1.333333;
83589;22/03/1962;1200;0;;19.5;;;;;;
83589;23/03/1962;0000;;30.8;;9.9;1.5;23.12;76;1.333333;
83589;23/03/1962;1200;0;;19;;;;;;
83589;24/03/1962;0000;;29;;6.1;2.3;22.88;72;1.333333;
83589;24/03/1962;1200;0.4;;18;;;;;;
83589;25/03/1962;0000;;28.2;;8.8;3.3;23.12;72.75;1.333333;
83589;25/03/1962;1200;0;;19;;;;;;
83589;26/03/1962;0000;;28.8;;7.1;2.6;21.92;73.5;1;
83589;26/03/1962;1200;0;;17;;;;;;
83589;27/03/1962;0000;;28.8;;5.9;2.9;22.48;73.5;1;
83589;27/03/1962;1200;0;;18;;;;;;
83589;28/03/1962;0000;;29;;3.6;2.5;21.6;77.5;0;
83589;28/03/1962;1200;0;;17;;;;;;
83589;29/03/1962;0000;;30.4;;7;2.1;22.36;74.25;0.333333;
83589;29/03/1962;1200;0;;16;;;;;;
83589;30/03/1962;0000;;29.6;;3;2.5;22.3;76;0.333333;
83589;30/03/1962;1200;0;;17.5;;;;;;
83589;31/03/1962;0000;;29.2;;7.6;2.5;21.52;76;0.333333;
83589;31/03/1962;1200;0;;16;;;;;;
83589;01/04/1962;0000;;29.8;;5.7;2.1;22.66;72.25;0;
83589;01/04/1962;1200;0;;16.5;;;;;;
83589;02/04/1962;0000;;30.2;;7.2;2.4;22.34;79.5;0.333333;
83589;02/04/1962;1200;0;;16.5;;;;;;
83589;03/04/1962;0000;;30.2;;2.7;1.9;23.08;74.5;0;
83589;03/04/1962;1200;4.2;;18;;;;;;
83589;04/04/1962;0000;;29.4;;2.5;2.3;23.46;68.75;2;
83589;04/04/1962;1200;0;;18.5;;;;;;
83589;05/04/1962;0000;;25.4;;0;3.2;20.72;81.75;2;
83589;05/04/1962;1200;0.4;;18;;;;;;
83589;06/04/1962;0000;;27.4;;9.7;1.4;20.76;73.5;0.333333;
83589;06/04/1962;1200;0;;16;;;;;;
83589;07/04/1962;0000;;27.2;;7.7;2.4;18.74;77.25;0;
83589;07/04/1962;1200;0;;12.5;;;;;;
83589;08/04/1962;0000;;28.4;;9;2.4;19.4;74.5;1;
83589;08/04/1962;1200;0;;13;;;;;;
83589;09/04/1962;0000;;30.8;;9.4;2;20.78;70.5;0.333333;
83589;09/04/1962;1200;0;;12.5;;;;;;
83589;10/04/1962;0000;;32;;9.1;2.8;21.4;68.75;0.333333;
83589;10/04/1962;1200;0;;13;;;;;;
83589;11/04/1962;0000;;26;;1.2;3.2;21.5;86.25;0;
83589;11/04/1962;1200;7.8;;18.5;;;;;;
83589;12/04/1962;0000;;28.8;;6.7;1;22.28;77.75;0.333333;
